transcript	gene	chr	tx_start	tx_end	bp	n_exons	p_all	p_syn	p_mis	p_lof
ENST00000344526.5	C4orf40	4	71020092	71027314	660	4	1.75811309939137e-05	4.69211717041372e-06	1.1893371238e-05	9.956425855e-07
ENST00000358602.4	ANKRD17	4	73941947	74124385	7812	34	0.000219138304265613	6.0485736295613e-05	0.000140213478864	1.8439089106e-05
ENST00000226355.3	AFM	4	74347492	74368787	1800	14	4.60170266348453e-05	1.18253571818455e-05	2.94227654299998e-05	4.768904023e-06
ENST00000264896.2	SCARB2	4	77082865	77134696	1437	12	4.18102429413725e-05	1.10693946783725e-05	2.5700104464e-05	5.040743799e-06
ENST00000402813.3	CNGA1	4	47938437	47973117	2280	9	6.31798373150625e-05	1.63857030895627e-05	3.91775058459998e-05	7.6166283795e-06
ENST00000338206.5	UGT2B15	4	69512821	69536336	1593	6	4.09100983116692e-05	9.88068111716924e-06	2.5491877706e-05	5.5375394885e-06
ENST00000508487.2	CXCL2	4	74963472	74964837	324	4	5.5974674201809e-06	1.76376080206806e-06	3.55739180667185e-06	2.76314811440986e-07
ENST00000358350.4	FRYL	4	48501438	48636427	9042	61	0.000248412319629425	6.17838407079248e-05	0.00015778972253	2.88387563915e-05
ENST00000295890.4	COX18	4	73923830	73935366	1002	6	1.03482740223613e-05	3.04212121108758e-06	6.47984206781842e-06	8.26310743455253e-07
ENST00000381334.5	TMEM165	4	56262356	56291619	975	6	8.9881125819577e-06	2.69998862492533e-06	5.69936228425416e-06	5.8876167277821e-07
ENST00000344157.4	YTHDC1	4	69179816	69215471	2184	17	7.13962079370406e-05	1.33973204415408e-05	4.41200626759998e-05	1.38788248195e-05
ENST00000273859.3	ATP10D	4	47514557	47593398	4281	22	0.000119005600772598	2.98339078980982e-05	7.49779447319998e-05	1.41937481425e-05
ENST00000342756.5	SRP72	4	57333801	57368027	2016	19	5.69402974537293e-05	1.39815593637295e-05	3.60181679839998e-05	6.940570106e-06
ENST00000322937.6	AMBN	4	71458075	71472447	1344	13	3.79125781667827e-05	1.11246436777827e-05	2.3460897942e-05	3.327036547e-06
ENST00000317987.5	FDCSP	4	71096911	71099904	258	3	7.63106919364067e-06	1.69233794614067e-06	4.891912452e-06	1.0468187955e-06
ENST00000284440.4	UCHL1	4	41258993	41270090	672	9	2.52810868714036e-05	7.65589124240364e-06	1.5305496126e-05	2.319699503e-06
ENST00000295448.3	GNPDA2	4	44705097	44724224	831	6	2.04351009415869e-05	5.22722378608684e-06	1.3587800326e-05	1.6200768295e-06
ENST00000334306.2	SOWAHB	4	77816620	77819002	2382	1	2.99593915679714e-05	9.38254006149149e-06	1.85314922718678e-05	2.04535923461219e-06
ENST00000504199.1	GC	4	72611892	72669663	1482	13	3.69407141663558e-05	1.04660661328558e-05	2.2435084492e-05	4.0395635415e-06
ENST00000251566.4	UGT2A3	4	69795530	69817478	1584	6	3.99179037442375e-05	9.7749615002375e-06	2.4985546382e-05	5.157395862e-06
ENST00000286719.7	PPEF2	4	76781819	76817478	2262	16	7.25338732722189e-05	1.84504791707189e-05	4.6771618312e-05	7.3117757895e-06
ENST00000381227.1	POLR2B	4	57845151	57897154	3525	25	0.000104094912382907	2.40160977654072e-05	6.76419975679998e-05	1.24368170495e-05
ENST00000424749.2	FAM47E	4	77172899	77204611	1182	8	1.41536092735618e-05	3.97519875990991e-06	8.97083976368865e-06	1.20757074996325e-06
ENST00000261434.3	LIAS	4	39460737	39478735	1119	11	3.31857960125495e-05	7.56711399004948e-06	2.1944750376e-05	3.6739316465e-06
ENST00000286657.4	ADAMTS3	4	73148852	73434479	3618	22	0.00010763404176059	2.58598778430898e-05	6.98687717439998e-05	1.19053921735e-05
ENST00000244869.2	EREG	4	75231025	75250525	510	5	1.63288204632475e-05	4.3889274477475e-06	9.97014804400002e-06	1.9697449715e-06
ENST00000296043.6	SHROOM3	4	77357205	77700330	5991	11	0.000208977275776913	6.16308932157612e-05	0.000133572111870653	1.37742706904994e-05
ENST00000226432.4	CWH43	4	48988446	49063907	2100	16	5.55104283071702e-05	1.45720667556704e-05	3.51040821139998e-05	5.8342794375e-06
ENST00000381799.5	RHOH	4	40245006	40245582	576	1	2.06496068169955e-05	6.05983546799546e-06	1.267700376e-05	1.912767589e-06
ENST00000315567.8	MRPL1	4	78784002	78873761	978	9	2.78308331759276e-05	6.88828888442756e-06	1.7770859672e-05	3.1716846195e-06
ENST00000342081.3	RASSF6	4	74441951	74486217	1110	11	2.56583561602211e-05	5.85048214672104e-06	1.6223317088e-05	3.5845569255e-06
ENST00000248701.4	SPINK2	4	57676304	57687828	255	4	4.83302802174012e-06	1.63130752536139e-06	2.93192043003891e-06	2.69800066339818e-07
ENST00000273936.5	CABS1	4	71200756	71201944	1188	1	2.88668777887806e-05	8.19300782078066e-06	1.9526798042e-05	1.147071926e-06
ENST00000510861.1	GABRA2	4	46252324	46390723	1356	9	3.50211868462892e-05	8.71295017978916e-06	2.2446241612e-05	3.8619950545e-06
ENST00000254799.6	GRSF1	4	71690035	71705544	1443	9	1.50276446182963e-05	4.52088243413547e-06	9.21502512246952e-06	1.29173706169131e-06
ENST00000508632.1	OCIAD2	4	48887500	48906566	465	6	1.24253456951782e-05	2.75355797367814e-06	7.75429340200002e-06	1.9174943195e-06
ENST00000295454.3	GABRB1	4	47033668	47428035	1425	9	5.10527864120553e-05	1.35332815955555e-05	3.18694044499998e-05	5.6501003665e-06
ENST00000381668.5	ATP8A1	4	42414932	42658890	3495	37	0.000102198433892594	2.62861402410942e-05	6.18739678939998e-05	1.40383257575e-05
ENST00000273854.3	EPHA5	4	66189831	66535460	3114	18	9.60531834969112e-05	2.46837115984114e-05	6.26632204159998e-05	8.7062514825e-06
ENST00000246891.4	CSN1S1	4	70798273	70811914	558	15	7.77077025129278e-06	1.95851623959195e-06	4.643375196032e-06	1.16887881566883e-06
ENST00000335016.5	BMP2K	4	79697697	79833187	3486	16	0.0001007821701999	2.67423810324004e-05	6.44689994759996e-05	9.57078969150002e-06
ENST00000246895.4	STATH	4	70864154	70866666	189	4	5.21676765409379e-06	1.16930492009379e-06	3.245615636e-06	8.01847098e-07
ENST00000254801.4	IGJ	4	71522045	71532207	480	4	1.29061822675055e-05	3.20677074800548e-06	8.424275884e-06	1.2751356355e-06
ENST00000295452.4	GABRG1	4	46043004	46125930	1398	9	3.64616661554649e-05	8.75768689996486e-06	2.3868870742e-05	3.8351085135e-06
ENST00000514591.1	LPHN3	4	62363011	62936626	4410	23	0.000143348188913608	3.68615625091076e-05	9.1826462004e-05	1.46601644005e-05
ENST00000360029.3	KCTD8	4	44176806	44450540	1422	2	6.80174026608874e-05	2.29934402019328e-05	4.23080063918988e-05	2.71595606705577e-06
ENST00000254803.2	UTP3	4	71554394	71555834	1440	1	4.62748972889692e-05	1.21366329684694e-05	2.94229327499998e-05	4.7153315705e-06
ENST00000295213.4	SPATA18	4	52917870	52961053	1617	13	5.83784817304452e-05	1.44615451709452e-05	3.7505936588e-05	6.4109999715e-06
ENST00000335568.5	UGT2B28	4	70146218	70160527	1590	6	4.02046785980081e-05	9.91515537000814e-06	2.5559030076e-05	4.730493152e-06
ENST00000401642.3	SCFD2	4	53740135	54232108	2055	9	6.70571139515564e-05	2.01444948385564e-05	4.1608782958e-05	5.303836155e-06
ENST00000264318.3	GABRA4	4	46930241	46995441	1665	9	5.00565782585847e-05	1.34434930725847e-05	3.242083503e-05	4.192250156e-06
ENST00000399575.2	PROL1	4	71265002	71275792	747	2	1.98576214583283e-05	5.14257588582826e-06	1.26775831820001e-05	2.0374623905e-06
ENST00000381793.2	RBM47	4	40427920	40440910	1782	4	9.84919582630708e-05	3.37778546615706e-05	6.00913975480002e-05	4.62270605349998e-06
ENST00000310613.3	SULT1B1	4	70592805	70620935	891	7	2.29079259898443e-05	4.9587850673442e-06	1.50481568680001e-05	2.9009840545e-06
ENST00000303538.8	PDS5A	4	39827104	39978197	4014	32	0.000110557857663122	2.75633389436222e-05	6.95327280739998e-05	1.34617906455e-05
ENST00000381295.2	EXOC1	4	56724489	56770661	2685	18	7.00185071469297e-05	1.56028102389301e-05	4.50408173439996e-05	9.37487956400002e-06
ENST00000265404.2	STAP1	4	68424527	68472075	888	9	2.45659689091018e-05	6.0168867211018e-06	1.581797422e-05	2.731107968e-06
ENST00000295645.4	PDCL2	4	56422723	56458276	726	6	7.36363678199515e-06	1.64410371822513e-06	4.90852599221793e-06	8.11007071552097e-07
ENST00000264316.4	TXK	4	48069653	48136187	1584	15	4.69049781662842e-05	1.13288965897844e-05	2.94786405019998e-05	6.0974410745e-06
ENST00000309964.4	CLOCK	4	56301581	56348952	2541	20	6.77287162909797e-05	1.57511258819799e-05	4.23167163499998e-05	9.660874059e-06
ENST00000395761.3	CXCL1	4	74735187	74736253	324	4	6.90356855629405e-06	2.05813179122746e-06	4.34493047937917e-06	5.00506285687419e-07
ENST00000264451.7	SLC30A9	4	41992668	42088143	1707	18	5.07358757360901e-05	1.15420739120901e-05	3.1302693072e-05	7.891108752e-06
ENST00000399770.2	GRXCR1	4	42895283	43032557	873	4	2.82987905733033e-05	6.7930181763033e-06	1.7843674152e-05	3.662098245e-06
ENST00000306621.3	CXCL11	4	76955945	76957140	285	4	7.59571875304933e-06	1.54425366804933e-06	4.878268894e-06	1.173196191e-06
ENST00000288135.5	KIT	4	55524181	55604723	2931	21	9.31824010309802e-05	2.73369701534804e-05	5.84592928479998e-05	7.3861380295e-06
ENST00000311638.3	THAP6	4	76440662	76452424	669	4	1.88658728632521e-05	4.96917395475204e-06	1.209809922e-05	1.7985996885e-06
ENST00000399820.3	WDR19	4	39184177	39280270	4029	36	0.000111531860426676	2.65980522071758e-05	7.12304252499998e-05	1.37033829695e-05
ENST00000511674.1	HTN1	4	70918793	70921286	174	4	4.75307696774646e-06	1.07268704174646e-06	2.806736452e-06	8.73653474e-07
ENST00000226460.4	SMR3A	4	71227832	71232711	405	2	9.26636051365074e-06	2.53047272665074e-06	6.11719145e-06	6.18696337e-07
ENST00000226444.3	SULT1E1	4	70707711	70723362	885	7	2.28039680124581e-05	5.58458888195802e-06	1.4249414502e-05	2.9699646285e-06
ENST00000332990.5	YIPF7	4	44624430	44653641	843	6	9.61219291859858e-06	2.75528828643729e-06	5.96036127040816e-06	8.96543361753134e-07
ENST00000307428.7	PARM1	4	75858537	75971457	933	4	2.9041537164269e-05	9.661789807269e-06	1.7721938118e-05	1.657809239e-06
ENST00000504986.1	TMEM33	4	41937501	41956216	744	7	2.22571485459964e-05	6.13019829049634e-06	1.364428398e-05	2.4826662755e-06
ENST00000264893.6	SEPT11	4	77871056	77955665	1290	10	3.92457100360511e-05	1.01130522300511e-05	2.4786492544e-05	4.346165262e-06
ENST00000353151.3	CSN2	4	70822067	70826713	681	6	1.60974735940783e-05	4.16554500257826e-06	1.0267578934e-05	1.6643496575e-06
ENST00000319234.4	SHISA3	4	42400073	42403468	717	2	2.00565176316476e-05	6.682800609012e-06	1.2124720578256e-05	1.24899644437959e-06
ENST00000449470.2	RPL9	4	39456162	39460059	579	6	1.80090374807002e-05	4.22603295970022e-06	1.209737826e-05	1.685626261e-06
ENST00000305231.7	UGT2B7	4	69962238	69978454	1590	6	4.09828367014872e-05	1.04579815464874e-05	2.61349217779998e-05	4.389933377e-06
ENST00000317746.2	UGT2B17	4	69403342	69434202	1593	6	1.08791662586981e-05	2.61813236685632e-06	6.98837950467445e-06	1.27265438716732e-06
ENST00000508593.1	APBB2	4	40818108	41035271	2280	14	7.91781372751602e-05	2.21844476526602e-05	4.8946036588e-05	8.0476530345e-06
ENST00000504228.1	KIAA1211	4	57164395	57193970	3702	8	0.000155595038914078	4.92545645605774e-05	9.65984917720008e-05	9.74198258150002e-06
ENST00000339711.4	PRDM8	4	81121234	81124686	2070	3	2.88184561834838e-05	1.06288731727625e-05	1.70398602811415e-05	1.14972272957977e-06
ENST00000356291.2	TMPRSS11F	4	68919626	68995538	1317	10	3.58466257055431e-05	7.43115359404306e-06	2.1950224528e-05	6.4652475835e-06
ENST00000296028.3	PPBP	4	74852988	74853820	387	3	9.86688251089424e-06	2.85946349989422e-06	6.36092734600002e-06	6.46491665e-07
ENST00000530128.1	HTN3	4	70896457	70898937	156	4	4.01589263195562e-06	7.97645921955622e-07	2.371952006e-06	8.46294704e-07
ENST00000358842.3	GK2	4	80327692	80329354	1662	1	4.49356474184339e-05	1.13407306129339e-05	2.9805056314e-05	3.7898604915e-06
ENST00000264895.6	FRAS1	4	78979163	79462278	12039	74	0.000361090798377835	9.93220494643408e-05	0.000229220306031994	3.25484428815e-05
ENST00000446444.1	UGT2B11	4	70066157	70080440	1590	6	3.95086394189636e-05	9.39881512296356e-06	2.5365310128e-05	4.744514168e-06
ENST00000395759.2	MTHFD2L	4	75023855	75167526	1044	8	9.01186165523581e-06	2.53071593409184e-06	5.7251434048249e-06	7.56002316319066e-07
ENST00000432593.3	TMPRSS11BNL	4	69056958	69083631	318	4	2.42724316840106e-06	5.80383626529033e-07	1.55521528618764e-06	2.91644255684393e-07
ENST00000283916.6	TMPRSS11D	4	68688054	68749651	1257	10	3.47994238108566e-05	8.90031036035658e-06	2.1995264976e-05	3.9038484745e-06
ENST00000334830.7	TMPRSS11A	4	68777059	68829111	1266	10	3.66462799756549e-05	8.69658071565494e-06	2.2009070904e-05	5.940628356e-06
ENST00000381501.3	TEC	4	48139432	48230631	1896	17	5.23498337761368e-05	1.2637115234637e-05	3.22670571419998e-05	7.4456613995e-06
ENST00000413702.1	MUC7	4	71339738	71347595	1134	2	2.8715343331707e-05	8.01104626520714e-06	1.88154875779999e-05	1.8888094885e-06
ENST00000429927.2	CDKL2	4	76507042	76551172	1482	10	4.3532078549848e-05	1.0567301084348e-05	2.7158049978e-05	5.8067274875e-06
ENST00000339336.4	AMTN	4	71384494	71398182	630	8	1.731560878105e-05	4.90081183355002e-06	1.0771635904e-05	1.6431610435e-06
ENST00000257287.4	CEP135	4	56818296	56890769	3423	24	9.4262085862185e-05	2.04071826431854e-05	5.78133381839996e-05	1.6041565035e-05
ENST00000381571.4	COMMD8	4	47453661	47465668	552	5	1.66076081210763e-05	4.34730709707628e-06	9.72556244800002e-06	2.534738576e-06
ENST00000295897.4	ALB	4	74270044	74286015	1830	14	5.12607932528669e-05	1.34352771888671e-05	3.19605405559998e-05	5.864975508e-06
ENST00000264883.3	NUP54	4	77036518	77069527	1524	12	4.29899855120204e-05	1.11348218465204e-05	2.5485260232e-05	6.3699034335e-06
ENST00000512733.1	PAQR3	4	79841692	79860378	936	6	3.14294260945261e-05	8.6334972545261e-06	1.948419488e-05	3.31173396e-06
ENST00000257408.4	KLB	4	39408569	39450306	3135	5	0.000114293617932267	3.39104735727672e-05	6.95111772759998e-05	1.08719670835e-05
ENST00000334635.5	DCUN1D4	4	52709408	52779750	879	11	1.78108540815527e-05	4.46380509855262e-06	1.086167253e-05	2.485376453e-06
ENST00000308744.6	NPFFR2	4	72897618	73013529	1569	4	3.23041358807453e-05	8.34741500374532e-06	2.0983645946e-05	2.973074931e-06
ENST00000441222.3	USP46	4	53463805	53525317	1101	9	3.33478385815132e-05	8.88984905951324e-06	2.1187647266e-05	3.270342256e-06
ENST00000257290.5	PDGFRA	4	55124935	55161439	3270	22	9.95854531251828e-05	2.74069096736828e-05	6.315006422e-05	9.02847923150002e-06
ENST00000316355.5	CCNG2	4	78079685	78087077	1035	7	2.59686152601218e-05	6.63775575962182e-06	1.6543631396e-05	2.7872281045e-06
ENST00000226382.2	PHOX2B	4	41747823	41750627	945	3	5.01607370415206e-05	1.86165266025206e-05	2.9698431238e-05	1.845779201e-06
ENST00000457664.2	UGT2A2	4	70455089	70505358	1611	6	4.00041182464442e-05	9.87510187494442e-06	2.58689121919998e-05	4.2601041795e-06
ENST00000396051.2	MOB1B	4	71816499	71847774	666	6	1.6758136442178e-05	4.18366403867796e-06	1.1144228696e-05	1.4302437075e-06
ENST00000286794.4	NAA11	4	80246341	80247031	690	1	2.43334942219966e-05	7.20037618249662e-06	1.538295758e-05	1.7501604595e-06
ENST00000304915.3	SMR3B	4	71250227	71255565	240	2	6.46341552761299e-06	1.92485746061299e-06	4.09315179e-06	4.45406277e-07
ENST00000381210.3	TECRL	4	65145789	65275069	1092	12	2.83185101626163e-05	6.69889865311628e-06	1.7962720642e-05	3.6568908675e-06
ENST00000388914.3	CCDC158	4	77234322	77324360	3342	23	8.99917553157773e-05	1.96414150097773e-05	5.8871940078e-05	1.1478400228e-05
ENST00000273857.4	CORIN	4	47597737	47839966	3129	22	9.76847302937354e-05	2.70819636577354e-05	6.2160570876e-05	8.44219576000002e-06
ENST00000261427.5	UBE2K	4	39699947	39780054	603	7	1.35927701699293e-05	3.3701722345531e-06	8.42311656776915e-06	1.799481367607e-06
ENST00000395792.2	AFP	4	74301979	74320997	1830	14	4.62764073633172e-05	1.18304178313174e-05	2.88002105459998e-05	5.645778986e-06
ENST00000395743.3	BTC	4	75673250	75719535	537	5	1.69330664600349e-05	4.19492302253486e-06	1.172238066e-05	1.0157627775e-06
ENST00000355810.4	ART3	4	76997042	77033672	1170	11	2.88287513489912e-05	7.45576989399122e-06	1.781656591e-05	3.556415545e-06
ENST00000286648.5	DCK	4	71859552	71895095	783	7	2.15619475889448e-05	4.99870185694478e-06	1.2956607468e-05	3.606638264e-06
ENST00000443173.1	ERVMER34-1	4	53609995	53611687	1692	1	1.59906173903026e-05	3.980655078073e-06	1.01027401522075e-05	1.90722216002205e-06
ENST00000413830.1	EPGN	4	75174250	75180354	465	5	1.28488315502083e-05	3.5597191407083e-06	7.61893478400002e-06	1.6701776255e-06
ENST00000396073.3	ENAM	4	71495217	71510572	3429	8	8.50408736646088e-05	2.1091183485109e-05	5.62382152159998e-05	7.71147496350002e-06
ENST00000538159.1	USO1	4	76650003	76734448	2916	25	7.78275624323097e-05	1.96336010623098e-05	4.89466844439998e-05	9.24727692600002e-06
ENST00000295666.4	IGFBP7	4	57897482	57976517	849	5	1.07889227871864e-05	3.76505500265459e-06	6.53445611946044e-06	4.89411665071336e-07
ENST00000273853.6	CENPC	4	68338322	68411073	2832	19	3.58990697669129e-05	8.75776891698629e-06	2.25036477186588e-05	4.63765313126784e-06
ENST00000512175.2	THEGL	4	57396842	57469489	1398	9	1.15023711425718e-05	3.0957803062087e-06	7.4096750594137e-06	9.96915776949416e-07
ENST00000248706.3	RASL11B	4	53728674	53731972	747	4	2.98905312910175e-05	9.16639757651746e-06	1.8388993756e-05	2.3351399585e-06
ENST00000333141.5	DCAF4L1	4	41983809	41985000	1191	1	4.83363692249169e-05	1.45965470919169e-05	2.9757710486e-05	3.982111647e-06
ENST00000226413.4	GNRHR	4	68606197	68620053	987	3	2.51564474512582e-05	6.44785907625818e-06	1.628484908e-05	2.423739295e-06
ENST00000295958.5	SMIM14	4	39553745	39606765	300	4	7.55533993802387e-06	1.89013399802387e-06	4.942873056e-06	7.22332884e-07
ENST00000264228.4	SRD5A3	4	56212503	56236258	957	5	3.48437978269269e-05	1.11309522759269e-05	2.0491562342e-05	3.221283209e-06
ENST00000264220.2	PPAT	4	57261517	57301643	1554	11	4.51974080746344e-05	1.14108592816344e-05	2.877428467e-05	5.012264123e-06
ENST00000304954.3	CSN3	4	71110536	71115176	549	3	1.54009681347024e-05	3.7034420837024e-06	1.081362163e-05	8.83904421e-07
ENST00000332644.5	TMPRSS11B	4	69093628	69111276	1251	10	3.10419767779996e-05	7.29742390399962e-06	2.0324894994e-05	3.41965788e-06
ENST00000264313.6	SLAIN2	4	48343756	48424094	1746	8	1.64699186794935e-05	4.59779991215502e-06	1.05634405629675e-05	1.30867820437095e-06
ENST00000343457.3	LRRC66	4	52860544	52883779	2643	4	7.40564061024742e-05	2.19833567299742e-05	4.7323140506e-05	4.7499088665e-06
ENST00000265403.7	UGT2B10	4	69681737	69696597	1587	6	3.9441794957723e-05	9.6192601367232e-06	2.48528193479998e-05	4.969715473e-06
ENST00000286758.4	CXCL13	4	78527019	78532193	330	4	8.73955451880127e-06	1.83469951680125e-06	5.71129026400002e-06	1.193564738e-06
ENST00000295461.5	NIPAL1	4	48018856	48038189	1233	6	3.04309293741219e-05	8.57677343512194e-06	1.9039824444e-05	2.814331495e-06
ENST00000273861.4	SLC10A4	4	48485578	48490956	1314	3	1.49241944257729e-05	5.38985340068084e-06	9.0480603951958e-06	4.86280629896239e-07
ENST00000261435.6	N4BP2	4	40098960	40155857	5313	16	0.000129433506936723	3.40894777737242e-05	8.4524776255999e-05	1.0819252907e-05
ENST00000205214.6	AASDH	4	57204567	57250465	3297	14	8.20114853030576e-05	2.19079174035578e-05	5.18726125239998e-05	8.2309553755e-06
ENST00000296027.4	CXCL5	4	74863353	74864298	345	4	6.86361156673603e-06	2.26209791668783e-06	4.234868881885e-06	3.66644768163208e-07
ENST00000381782.2	NSUN7	4	40752710	40810956	2157	11	2.54647754929879e-05	6.31156883929144e-06	1.6429013368785e-05	2.72419328491137e-06
ENST00000286733.4	NAAA	4	76836056	76862102	1080	10	4.73388000531227e-05	1.44974637066227e-05	2.9011611686e-05	3.8297246605e-06
ENST00000309042.7	REST	4	57776804	57798318	3294	3	8.46725975584542e-05	2.08332919334546e-05	5.67295875859996e-05	7.10971803900002e-06
ENST00000281543.5	GUF1	4	44680639	44700698	2010	17	5.94003781754787e-05	1.58164717254789e-05	3.64124300279998e-05	7.171476422e-06
ENST00000307333.7	ANTXR2	4	80898732	80993714	1470	16	1.93649306344215e-05	4.82965369992095e-06	1.21893271171638e-05	2.34594981733679e-06
ENST00000312465.7	FGF5	4	81187978	81207826	807	3	2.69497751678398e-05	7.20617519733974e-06	1.7275883258e-05	2.4677167125e-06
ENST00000264888.5	CXCL9	4	76924750	76928602	378	4	9.9785432674415e-06	2.12123711144148e-06	6.50517250600002e-06	1.35213365e-06
ENST00000306602.1	CXCL10	4	76943082	76944584	297	4	7.41210196352606e-06	1.59086324802606e-06	5.194366388e-06	6.268723275e-07
ENST00000237642.6	FAM47E-STBD1	4	77227922	77231153	1077	2	3.08976218412337e-05	9.10804016573372e-06	1.9560956824e-05	2.2286248515e-06
ENST00000381431.5	SGCB	4	52890122	52904425	957	6	2.84401629112581e-05	6.97955078125804e-06	1.916211678e-05	2.29849535e-06
ENST00000396094.2	ODAM	4	71062260	71068902	840	10	2.06399874091194e-05	4.98393915811944e-06	1.2430157506e-05	3.225890745e-06
ENST00000507489.1	NFXL1	4	47850179	47916220	2736	22	8.39781687751314e-05	1.89800489771318e-05	5.29466379199996e-05	1.2051481878e-05
